Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-11-28,19:55:00,49.9199,49.9199,49.88,49.88,910,0
2017-11-28,20:00:00,49.86,49.87,49.86,49.865,4800,0
2017-11-28,20:05:00,49.86,49.8695,49.83,49.8499,5386,0
2017-11-28,20:10:00,49.8425,49.87,49.8425,49.87,14077,0
2017-11-28,20:15:00,49.87,49.88,49.8635,49.8635,4193,0
2017-11-28,20:20:00,49.8844,49.8844,49.8844,49.8844,1500,0
2017-11-28,20:25:00,49.8762,49.8762,49.871,49.871,1086,0
2017-11-28,20:30:00,49.9,49.9,49.89,49.9,16378,0
2017-11-28,20:35:00,49.891,49.9169,49.891,49.9169,2635,0
2017-11-28,20:40:00,49.91,49.93,49.91,49.927,6792,0
2017-11-28,20:45:00,49.92,49.93,49.92,49.93,550,0
2017-11-28,20:50:00,49.94,49.94,49.91,49.91,6411,0
2017-11-28,20:55:00,49.9062,49.93,49.9062,49.93,6185,0
2017-11-28,21:00:00,49.92,49.93,49.92,49.93,400,0
2017-11-28,21:05:00,49.9204,49.95,49.92,49.931,22472,0
2017-11-28,21:10:00,49.9338,49.94,49.9338,49.94,688,0
2017-11-28,21:15:00,49.94,49.95,49.94,49.94,1062,0
2017-11-28,21:20:00,49.95,49.97,49.95,49.97,10648,0
2017-11-28,21:25:00,49.977,49.9899,49.97,49.98,2919,0
2017-11-28,21:30:00,49.9598,49.9598,49.9598,49.9598,150,0
2017-11-28,21:35:00,49.97,49.97,49.95,49.9562,2830,0
2017-11-28,21:40:00,49.9657,49.9657,49.95,49.9516,5754,0
2017-11-28,21:45:00,49.9499,49.95,49.9499,49.95,2337,0
2017-11-28,21:50:00,49.95,49.96,49.93,49.93,5300,0
2017-11-28,21:55:00,49.92,49.95,49.92,49.94,4600,0
2017-11-28,22:00:00,49.935,49.94,49.905,49.94,66006,0
2017-11-29,15:35:00,49.94,49.94,49.87,49.87,329412,0
2017-11-29,15:40:00,49.86,49.88,49.85,49.88,54949,0
2017-11-29,15:45:00,49.85,49.88,49.85,49.86,409741,0
2017-11-29,15:50:00,49.87,49.87,49.85,49.85,9806,0
2017-11-29,15:55:00,49.84,49.84,49.82,49.825,4557,0
2017-11-29,16:00:00,49.825,49.85,49.825,49.83,120705,0
2017-11-29,16:05:00,49.82,49.8218,49.82,49.8218,350,0
2017-11-29,16:10:00,49.82,49.839,49.82,49.839,3200,0
2017-11-29,16:15:00,49.85,49.85,49.84,49.85,1835,0
2017-11-29,16:20:00,49.83,49.83,49.76,49.77,453630,0
2017-11-29,16:25:00,49.76,49.7661,49.76,49.76,466,0
2017-11-29,16:30:00,49.76,49.76,49.73,49.74,11233,0
2017-11-29,16:35:00,49.74,49.749,49.71,49.71,18539,0
2017-11-29,16:40:00,49.72,49.78,49.72,49.78,5453,0
2017-11-29,16:45:00,49.77,49.7824,49.76,49.76,2502,0
2017-11-29,16:50:00,49.76,49.7671,49.74,49.74,3296,0
2017-11-29,16:55:00,49.7399,49.7399,49.72,49.72,710,0
2017-11-29,17:00:00,49.7351,49.7351,49.7174,49.7174,1873,0
2017-11-29,17:05:00,49.72,49.74,49.72,49.74,18903,0
2017-11-29,17:10:00,49.74,49.74,49.7134,49.72,7112,0
2017-11-29,17:15:00,49.69,49.7298,49.69,49.7001,8230,0
2017-11-29,17:20:00,49.7,49.7,49.66,49.67,5477,0
2017-11-29,17:25:00,49.67,49.67,49.61,49.61,6401,0
2017-11-29,17:30:00,49.62,49.65,49.62,49.645,4920,0
2017-11-29,17:35:00,49.6435,49.645,49.63,49.63,14150,0
2017-11-29,17:40:00,49.64,49.65,49.64,49.64,109748,0
2017-11-29,17:45:00,49.645,49.645,49.58,49.58,107866,0
2017-11-29,17:55:00,49.575,49.58,49.56,49.565,9192,0
2017-11-29,18:00:00,49.56,49.56,49.53,49.5424,6211,0
2017-11-29,18:05:00,49.5397,49.54,49.51,49.51,910,0
2017-11-29,18:10:00,49.4954,49.52,49.4954,49.52,4300,0
2017-11-29,18:20:00,49.54,49.575,49.54,49.575,1086,0
2017-11-29,18:25:00,49.58,49.6,49.58,49.59,35213,0
2017-11-29,18:30:00,49.595,49.6054,49.59,49.59,1467,0
2017-11-29,18:35:00,49.58,49.58,49.57,49.57,3245,0
2017-11-29,18:40:00,49.5798,49.6,49.5798,49.6,22787,0
2017-11-29,18:45:00,49.61,49.61,49.61,49.61,466,0
2017-11-29,18:50:00,49.6299,49.6299,49.6299,49.6299,109,0
2017-11-29,18:55:00,49.6232,49.6232,49.6232,49.6232,404,0
2017-11-29,19:00:00,49.61,49.61,49.5978,49.5978,13648,0
2017-11-29,19:05:00,49.59,49.5978,49.59,49.5978,2800,0
2017-11-29,19:10:00,49.59,49.59,49.59,49.59,1200,0
2017-11-29,19:15:00,49.6,49.615,49.6,49.615,1038,0
2017-11-29,19:20:00,49.6143,49.62,49.6143,49.62,943,0
2017-11-29,19:25:00,49.625,49.625,49.62,49.62,200,0
2017-11-29,19:30:00,49.629,49.63,49.629,49.63,1437,0
2017-11-29,19:35:00,49.62,49.62,49.62,49.62,100,0
2017-11-29,19:40:00,49.62,49.62,49.61,49.61,299,0
2017-11-29,19:45:00,49.6,49.6,49.6,49.6,1700,0
2017-11-29,19:50:00,49.6,49.6,49.6,49.6,200,0
2017-11-29,19:55:00,49.6087,49.6087,49.582,49.582,1713,0
2017-11-29,20:00:00,49.581,49.581,49.581,49.581,100,0
2017-11-29,20:05:00,49.61,49.6268,49.61,49.6268,2850,0
2017-11-29,20:10:00,49.6237,49.63,49.61,49.6297,9245,0
2017-11-29,20:15:00,49.6268,49.64,49.6268,49.6372,17676,0
2017-11-29,20:20:00,49.64,49.64,49.635,49.64,500,0
2017-11-29,20:25:00,49.6498,49.65,49.645,49.65,1023,0
2017-11-29,20:30:00,49.65,49.65,49.6316,49.64,30717,0
2017-11-29,20:35:00,49.64,49.65,49.63,49.63,3246,0
2017-11-29,20:40:00,49.63,49.64,49.6299,49.63,3543,0
2017-11-29,20:45:00,49.63,49.65,49.63,49.63,46642,0
2017-11-29,20:50:00,49.62,49.625,49.62,49.62,4929,0
2017-11-29,20:55:00,49.62,49.62,49.62,49.62,3200,0
2017-11-29,21:00:00,49.6301,49.6301,49.6209,49.6209,3413,0
2017-11-29,21:05:00,49.62,49.62,49.62,49.62,500,0
2017-11-29,21:10:00,49.62,49.6206,49.61,49.61,600,0
2017-11-29,21:15:00,49.62,49.62,49.6,49.6,1294,0
2017-11-29,21:20:00,49.6,49.6,49.5899,49.59,7531,0
2017-11-29,21:25:00,49.6,49.6,49.592,49.592,6600,0
2017-11-29,21:30:00,49.61,49.61,49.59,49.59,4891,0
2017-11-29,21:35:00,49.59,49.59,49.585,49.59,9356,0
2017-11-29,21:40:00,49.61,49.61,49.59,49.59,5075,0
2017-11-29,21:45:00,49.5867,49.6,49.58,49.58,16657,0
2017-11-29,21:50:00,49.59,49.6,49.58,49.59,17001,0
2017-11-29,21:55:00,49.59,49.615,49.59,49.6,58423,0
2017-11-29,22:00:00,49.6,49.61,49.58,49.58,26726,0
2017-11-30,15:35:00,49.7,49.7,49.641,49.641,6514,0
2017-11-30,15:40:00,49.69,49.7,49.69,49.69,944,0
2017-11-30,15:45:00,49.65,49.69,49.65,49.6786,1848,0
2017-11-30,15:50:00,49.69,49.69,49.64,49.65,750,0
2017-11-30,15:55:00,49.6258,49.6258,49.6,49.6183,8763,0
2017-11-30,16:00:00,49.62,49.63,49.62,49.63,1000,0
2017-11-30,16:05:00,49.64,49.64,49.64,49.64,300,0
2017-11-30,16:10:00,49.6899,49.69,49.68,49.68,3800,0
2017-11-30,16:15:00,49.73,49.73,49.71,49.71,500,0
2017-11-30,16:20:00,49.7,49.7,49.67,49.68,1161,0
2017-11-30,16:25:00,49.7199,49.7199,49.7,49.7,1585,0
2017-11-30,16:30:00,49.69,49.69,49.69,49.69,500,0
2017-11-30,16:35:00,49.68,49.69,49.67,49.67,7380,0
2017-11-30,16:40:00,49.67,49.67,49.64,49.64,1585,0
2017-11-30,16:45:00,49.66,49.66,49.655,49.655,400,0
2017-11-30,16:50:00,49.68,49.683,49.66,49.683,1370,0
2017-11-30,16:55:00,49.67,49.679,49.65,49.66,2450,0
2017-11-30,17:00:00,49.67,49.7,49.6601,49.69,5193,0
2017-11-30,17:05:00,49.68,49.7,49.67,49.67,103816,0
2017-11-30,17:10:00,49.67,49.68,49.67,49.67,1529,0
2017-11-30,17:15:00,49.66,49.66,49.65,49.65,10183,0
2017-11-30,17:20:00,49.66,49.7,49.66,49.68,10570,0
2017-11-30,17:25:00,49.65,49.65,49.6157,49.63,3803,0
2017-11-30,17:30:00,49.61,49.61,49.5649,49.5649,19103,0
2017-11-30,17:35:00,49.56,49.575,49.53,49.55,24584,0
2017-11-30,17:40:00,49.54,49.56,49.54,49.56,4212,0
2017-11-30,17:45:00,49.55,49.55,49.5499,49.5499,345,0
2017-11-30,17:50:00,49.528,49.54,49.528,49.5399,4066,0
2017-11-30,17:55:00,49.54,49.555,49.54,49.555,7808,0
2017-11-30,18:00:00,49.53,49.5301,49.523,49.5301,4954,0
2017-11-30,18:05:00,49.54,49.5438,49.54,49.5438,600,0
